2017-09-08 17:00:11 INFO  ThreadPool$:79 - Set mkl threads to 1 on thread 1
2017-09-08 17:00:13 INFO  Engine$:100 - Auto detect executor number and executor cores number
2017-09-08 17:00:13 INFO  Engine$:102 - Executor number is 1 and executor cores number is 24
2017-09-08 17:00:13 INFO  Engine$:291 - Find existing spark context. Checking the spark conf...
2017-09-08 17:00:14 INFO  DistriOptimizer$:717 - caching training rdd ...
[Stage 0:>                                                          (0 + 2) / 2]                                                                                2017-09-08 17:00:16 INFO  DistriOptimizer$:549 - Cache thread models...
2017-09-08 17:00:16 INFO  DistriOptimizer$:533 - model thread pool size is 1
2017-09-08 17:00:16 INFO  DistriOptimizer$:551 - Cache thread models... done
2017-09-08 17:00:16 INFO  DistriOptimizer$:121 - config  {
	maxDropPercentage: 0.0
	computeThresholdbatchSize: 100
	warmupIterationNum: 200
	isLayerwiseScaled: false
	dropPercentage: 0.0
 }
2017-09-08 17:00:16 INFO  DistriOptimizer$:122 - Shuffle data
2017-09-08 17:00:16 INFO  DistriOptimizer$:125 - Shuffle data complete. Takes 0.026246898s
2017-09-08 17:00:18 INFO  DistriOptimizer$:295 - [Epoch 1 0/32561][Iteration 1][Wall Clock 0.0s] Train 1152 in 1.285789504seconds. Throughput is 895.9476 records/second. Loss is 3.765212. 
2017-09-08 17:00:18 INFO  DistriOptimizer$:295 - [Epoch 1 1152/32561][Iteration 2][Wall Clock 1.285789504s] Train 1152 in 0.285974881seconds. Throughput is 4028.3257 records/second. Loss is 2.025113. 
2017-09-08 17:00:18 INFO  DistriOptimizer$:295 - [Epoch 1 2304/32561][Iteration 3][Wall Clock 1.571764385s] Train 1152 in 0.237807976seconds. Throughput is 4844.2446 records/second. Loss is 0.73634315. 
2017-09-08 17:00:19 INFO  DistriOptimizer$:295 - [Epoch 1 3456/32561][Iteration 4][Wall Clock 1.809572361s] Train 1152 in 0.298707318seconds. Throughput is 3856.6182 records/second. Loss is 0.76261306. 
2017-09-08 17:00:19 INFO  DistriOptimizer$:295 - [Epoch 1 4608/32561][Iteration 5][Wall Clock 2.108279679s] Train 1152 in 0.176832953seconds. Throughput is 6514.6226 records/second. Loss is 0.9377627. 
2017-09-08 17:00:19 INFO  DistriOptimizer$:295 - [Epoch 1 5760/32561][Iteration 6][Wall Clock 2.285112632s] Train 1152 in 0.187649442seconds. Throughput is 6139.107 records/second. Loss is 1.0239286. 
2017-09-08 17:00:19 INFO  DistriOptimizer$:295 - [Epoch 1 6912/32561][Iteration 7][Wall Clock 2.472762074s] Train 1152 in 0.147107526seconds. Throughput is 7831.0063 records/second. Loss is 0.94981104. 
2017-09-08 17:00:19 INFO  DistriOptimizer$:295 - [Epoch 1 8064/32561][Iteration 8][Wall Clock 2.6198696s] Train 1152 in 0.137192908seconds. Throughput is 8396.936 records/second. Loss is 1.1560618. 
2017-09-08 17:00:19 INFO  DistriOptimizer$:295 - [Epoch 1 9216/32561][Iteration 9][Wall Clock 2.757062508s] Train 1152 in 0.170571309seconds. Throughput is 6753.7734 records/second. Loss is 1.3969079. 
